dataset,scene,frame_index,uid,baseline_psnr,ours_psnr,delta_psnr,scene_delta_psnr
aria,aria301_305,1115,1472100685687.jpg,25.58631706237793,31.96065902709961,6.37434196472168,3.185685308169788
aria,aria301_305,945,1463600693812.jpg,23.491313934326172,29.854524612426758,6.363210678100586,3.185685308169788
aria,aria301_305,1420,1487350687687.jpg,20.11328887939453,26.475622177124023,6.362333297729492,3.185685308169788
aria,aria301_305,1305,1481600683937.jpg,22.60590362548828,28.91608428955078,6.3101806640625,3.185685308169788
aria,aria301_305,1080,1470350693312.jpg,25.321046829223633,31.59209442138672,6.271047592163086,3.185685308169788
aria,aria301_305,805,1456600689687.jpg,19.128358840942383,25.394561767578125,6.266202926635742,3.185685308169788
aria,aria301_305,810,1456850689312.jpg,19.4342098236084,25.680374145507812,6.246164321899414,3.185685308169788
aria,aria301_305,1275,1480100682350.jpg,21.550662994384766,27.795013427734375,6.244350433349609,3.185685308169788
aria,aria301_305,830,1457850684637.jpg,18.455970764160156,24.647123336791992,6.191152572631836,3.185685308169788
aria,aria301_305,1095,1471100691812.jpg,24.871780395507812,31.047107696533203,6.175327301025391,3.185685308169788
aria,aria301_305,815,1457100693725.jpg,19.369728088378906,25.543216705322266,6.173488616943359,3.185685308169788
aria,aria301_305,1310,1481850686562.jpg,22.41701889038086,28.556110382080078,6.139091491699219,3.185685308169788
aria,aria301_305,790,1455850690725.jpg,19.066131591796875,25.190858840942383,6.124727249145508,3.185685308169788
aria,aria301_305,1100,1471350694975.jpg,25.097393035888672,31.213472366333008,6.116079330444336,3.185685308169788
aria,aria301_305,1300,1481350684312.jpg,22.490047454833984,28.579044342041016,6.088996887207031,3.185685308169788
aria,aria301_305,965,1464600695350.jpg,22.919111251831055,28.998306274414062,6.079195022583008,3.185685308169788
aria,aria301_305,940,1463350694187.jpg,23.272594451904297,29.311294555664062,6.038700103759766,3.185685308169788
aria,aria301_305,795,1456100690400.jpg,19.060205459594727,25.087881088256836,6.027675628662109,3.185685308169788
aria,aria301_305,1105,1471600688150.jpg,25.060293197631836,31.056806564331055,5.996513366699219,3.185685308169788
aria,aria301_305,1130,1472850687725.jpg,24.659225463867188,30.647357940673828,5.988132476806641,3.185685308169788
aria,aria301_305,1490,1490850689900.jpg,19.51060676574707,25.487342834472656,5.976736068725586,3.185685308169788
aria,aria301_305,1050,1468850687100.jpg,25.197345733642578,31.131309509277344,5.933963775634766,3.185685308169788
aria,aria301_305,1015,1467100691975.jpg,24.38898277282715,30.31816864013672,5.92918586730957,3.185685308169788
aria,aria301_305,800,1456350690025.jpg,19.076135635375977,24.990772247314453,5.914636611938477,3.185685308169788
aria,aria301_305,1070,1469850686437.jpg,25.629919052124023,31.54250144958496,5.9125823974609375,3.185685308169788
aria,aria301_305,1455,1489100695812.jpg,21.785810470581055,27.697494506835938,5.911684036254883,3.185685308169788
aria,aria301_305,825,1457600685025.jpg,18.69317626953125,24.59622573852539,5.903049468994141,3.185685308169788
aria,aria301_305,820,1457350685350.jpg,19.041826248168945,24.940767288208008,5.8989410400390625,3.185685308169788
aria,aria301_305,1045,1468600687687.jpg,25.311569213867188,31.1213321685791,5.809762954711914,3.185685308169788
aria,aria301_305,955,1464100693100.jpg,23.27173614501953,29.06118392944336,5.789447784423828,3.185685308169788
aria,aria301_305,1035,1468100695850.jpg,24.8403377532959,30.609376907348633,5.769039154052734,3.185685308169788
aria,aria301_305,1040,1468350688062.jpg,24.973447799682617,30.73319435119629,5.759746551513672,3.185685308169788
aria,aria301_305,855,1459100686475.jpg,20.156368255615234,25.910888671875,5.754520416259766,3.185685308169788
aria,aria301_305,1075,1470100689562.jpg,25.107654571533203,30.8399600982666,5.732305526733398,3.185685308169788
aria,aria301_305,1580,1495350694687.jpg,19.97779083251953,25.70732879638672,5.7295379638671875,3.185685308169788
aria,aria301_305,1110,1471850691475.jpg,25.361316680908203,31.07896614074707,5.717649459838867,3.185685308169788
aria,aria301_305,1585,1495600690100.jpg,19.002059936523438,24.68050193786621,5.678442001342773,3.185685308169788
aria,aria301_305,1230,1477850693525.jpg,24.75876235961914,30.396730422973633,5.637968063354492,3.185685308169788
aria,aria301_305,785,1455600691100.jpg,19.1181640625,24.750362396240234,5.632198333740234,3.185685308169788
aria,aria301_305,1030,1467850694600.jpg,24.748733520507812,30.37278938293457,5.624055862426758,3.185685308169788
aria,aria301_305,1485,1490600690100.jpg,19.099714279174805,24.71100616455078,5.611291885375977,3.185685308169788
aria,aria301_305,1285,1480600685350.jpg,21.283647537231445,26.885805130004883,5.6021575927734375,3.185685308169788
aria,aria301_305,1480,1490350683937.jpg,20.60150909423828,26.175241470336914,5.573732376098633,3.185685308169788
aria,aria301_305,1055,1469100691437.jpg,25.001693725585938,30.450687408447266,5.448993682861328,3.185685308169788
aria,aria301_305,1270,1479850682725.jpg,23.39535903930664,28.733274459838867,5.337915420532227,3.185685308169788
aria,aria301_305,1020,1467350695350.jpg,24.430654525756836,29.666921615600586,5.23626708984375,3.185685308169788
aria,aria301_305,1360,1484350687400.jpg,21.571800231933594,26.793609619140625,5.221809387207031,3.185685308169788
aria,aria301_305,1390,1485850695812.jpg,21.574176788330078,26.754776000976562,5.180599212646484,3.185685308169788
aria,aria301_305,935,1463100691025.jpg,22.951948165893555,28.123336791992188,5.171388626098633,3.185685308169788
aria,aria301_305,780,1455350691475.jpg,19.12175750732422,24.27300453186035,5.151247024536133,3.185685308169788
aria,aria1253,270,3828269937137.jpg,22.670936584472656,27.818359375,5.147422790527344,1.7197942733764648
aria,aria301_305,1065,1469600686775.jpg,25.00025177001953,30.14715003967285,5.14689826965332,3.185685308169788
aria,aria301_305,1595,1496100694025.jpg,21.2890625,26.4339542388916,5.144891738891602,3.185685308169788
aria,aria301_305,1600,1496350692275.jpg,21.835344314575195,26.971813201904297,5.136468887329102,3.185685308169788
aria,aria301_305,1365,1484600687062.jpg,20.43320655822754,25.564376831054688,5.131170272827148,3.185685308169788
rpng,table_06,1420,1662924054353375673.png,26.12710189819336,31.253232955932617,5.126131057739258,1.7908915442389421
aria,aria301_305,1880,1510350692812.jpg,19.166467666625977,24.289989471435547,5.12352180480957,3.185685308169788
aria,aria301_305,1355,1484100687775.jpg,22.701595306396484,27.813922882080078,5.112327575683594,3.185685308169788
aria,aria301_305,1060,1469350690850.jpg,24.796375274658203,29.868152618408203,5.07177734375,3.185685308169788
aria,aria301_305,1025,1467600694975.jpg,24.49100112915039,29.519254684448242,5.028253555297852,3.185685308169788
aria,aria301_305,1575,1495100687475.jpg,20.740888595581055,25.716894149780273,4.976005554199219,3.185685308169788
aria,aria1253,285,3829019943050.jpg,21.632198333740234,26.586410522460938,4.954212188720703,1.7197942733764648
aria,aria301_305,1670,1499850692025.jpg,19.404573440551758,24.356843948364258,4.9522705078125,3.185685308169788
aria,aria301_305,1570,1494850689100.jpg,21.67144775390625,26.618654251098633,4.947206497192383,3.185685308169788
aria,aria301_305,1425,1487600686150.jpg,19.19330406188965,24.11729621887207,4.923992156982422,3.185685308169788
aria,aria301_305,1590,1495850693937.jpg,19.512636184692383,24.406614303588867,4.893978118896484,3.185685308169788
aria,aria301_305,930,1462850694562.jpg,22.418643951416016,27.27801513671875,4.859371185302734,3.185685308169788
aria,aria301_305,1445,1488600690275.jpg,18.030744552612305,22.887144088745117,4.8563995361328125,3.185685308169788
aria,aria301_305,1560,1494350688775.jpg,22.233043670654297,27.059715270996094,4.826671600341797,3.185685308169788
aria,aria301_305,1350,1483850688150.jpg,22.777860641479492,27.59676742553711,4.818906784057617,3.185685308169788
rpng,table_06,1620,1662924061020094395.png,26.219881057739258,31.00285530090332,4.7829742431640625,1.7908915442389421
aria,aria1253,895,3859519943925.jpg,22.093427658081055,26.8638973236084,4.770469665527344,1.7197942733764648
rpng,table_06,1425,1662924054519382477.png,25.78188705444336,30.549381256103516,4.767494201660156,1.7908915442389421
aria,aria301_305,1755,1504100688937.jpg,20.63524627685547,25.398452758789062,4.763206481933594,3.185685308169788
aria,aria301_305,1750,1503850691100.jpg,20.124242782592773,24.866735458374023,4.74249267578125,3.185685308169788
aria,aria1253,265,3828019942925.jpg,23.857711791992188,28.57556915283203,4.717857360839844,1.7197942733764648
rpng,table_06,2235,1662924081509467125.png,25.53356170654297,30.250423431396484,4.716861724853516,1.7908915442389421
aria,aria301_305,1875,1510100689350.jpg,19.136138916015625,23.851577758789062,4.7154388427734375,3.185685308169788
aria,aria301_305,1565,1494600685975.jpg,22.179563522338867,26.881418228149414,4.701854705810547,3.185685308169788
aria,aria1253,815,3855519945850.jpg,22.48701286315918,27.175683975219727,4.688671112060547,1.7197942733764648
aria,aria301_305,1885,1510600695562.jpg,19.54050636291504,24.185304641723633,4.644798278808594,3.185685308169788
aria,aria301_305,1495,1491100694525.jpg,23.38334846496582,28.02386474609375,4.64051628112793,3.185685308169788
rpng,table_06,955,1662924038848104000.png,23.644275665283203,28.283126831054688,4.638851165771484,1.7908915442389421
aria,aria1253,260,3827769943300.jpg,24.638757705688477,29.24488067626953,4.606122970581055,1.7197942733764648
aria,aria301_305,1315,1482100688775.jpg,22.174457550048828,26.743423461914062,4.568965911865234,3.185685308169788
aria,aria301_305,1675,1500100691975.jpg,19.925745010375977,24.474946975708008,4.549201965332031,3.185685308169788
aria,aria301_305,1555,1494100691350.jpg,22.26651382446289,26.814979553222656,4.548465728759766,3.185685308169788
aria,aria301_305,1530,1492850696225.jpg,21.90847396850586,26.451858520507812,4.543384552001953,3.185685308169788
aria,aria301_305,1900,1511350689225.jpg,22.175777435302734,26.711109161376953,4.535331726074219,3.185685308169788
rpng,table_06,1625,1662924061185877800.png,25.407217025756836,29.938854217529297,4.531637191772461,1.7908915442389421
rpng,table_06,950,1662924038682211637.png,23.69234275817871,28.22197723388672,4.529634475708008,1.7908915442389421
aria,aria301_305,1855,1509100691400.jpg,19.52225112915039,24.051076889038086,4.528825759887695,3.185685308169788
aria,aria301_305,1535,1493100692900.jpg,21.96080207824707,26.471206665039062,4.510404586791992,3.185685308169788
aria,aria1253,275,3828519943475.jpg,21.181772232055664,25.68090057373047,4.499128341674805,1.7197942733764648
rpng,table_06,2315,1662924084177253008.png,24.511878967285156,28.987781524658203,4.475902557373047,1.7908915442389421
aria,aria301_305,640,1448350693687.jpg,16.69719123840332,21.170740127563477,4.473548889160156,3.185685308169788
rpng,table_06,1710,1662924064007997274.png,23.452743530273438,27.923376083374023,4.470632553100586,1.7908915442389421
aria,aria301_305,1370,1484850686687.jpg,20.709678649902344,25.17519760131836,4.465518951416016,3.185685308169788
rpng,table_08,425,1662925806490018845.png,23.340185165405273,27.7738037109375,4.433618545532227,1.692766843330734
aria,aria301_305,1345,1483600688475.jpg,22.636333465576172,27.057819366455078,4.421485900878906,3.185685308169788
rpng,table_08,7505,1662926042577159882.png,21.933557510375977,26.3475399017334,4.413982391357422,1.692766843330734
aria,aria301_305,1280,1480350685725.jpg,21.308284759521484,25.718717575073242,4.410432815551758,3.185685308169788
aria,aria301_305,1745,1503600693275.jpg,20.836400985717773,25.238935470581055,4.402534484863281,3.185685308169788
aria,aria301_305,1850,1508850691775.jpg,19.83892059326172,24.239046096801758,4.400125503540039,3.185685308169788
rpng,table_08,7510,1662926042744529963.png,21.291397094726562,25.69072914123535,4.399332046508789,1.692766843330734
aria,aria301_305,1440,1488350685400.jpg,18.476566314697266,22.873226165771484,4.396659851074219,3.185685308169788
rpng,table_06,1630,1662924061351625443.png,25.120344161987305,29.51032829284668,4.389984130859375,1.7908915442389421
aria,aria301_305,2035,1518100689275.jpg,22.339752197265625,26.72743797302246,4.387685775756836,3.185685308169788
rpng,table_06,1340,1662924051668165207.png,23.1917667388916,27.578216552734375,4.386449813842773,1.7908915442389421
rpng,table_06,2330,1662924084677654505.png,24.140789031982422,28.52233123779297,4.381542205810547,1.7908915442389421
aria,aria1253,510,3840269948762.jpg,25.685529708862305,30.066251754760742,4.3807220458984375,1.7197942733764648
rpng,table_06,1345,1662924051837040901.png,23.126068115234375,27.49830436706543,4.372236251831055,1.7908915442389421
aria,aria301_305,1895,1511100686937.jpg,22.253337860107422,26.609798431396484,4.3564605712890625,3.185685308169788
rpng,table_06,1355,1662924052175029755.png,23.778783798217773,28.132783889770508,4.354000091552734,1.7908915442389421
rpng,table_06,1365,1662924052511619329.png,24.253082275390625,28.60491180419922,4.351829528808594,1.7908915442389421
aria,aria301_305,1545,1493600691937.jpg,22.241283416748047,26.581144332885742,4.339860916137695,3.185685308169788
rpng,table_06,1730,1662924064679426670.png,22.976818084716797,27.301258087158203,4.324440002441406,1.7908915442389421
rpng,table_06,1350,1662924052005996466.png,23.499401092529297,27.821521759033203,4.322120666503906,1.7908915442389421
aria,aria301_305,1845,1508600688400.jpg,20.03476905822754,24.355737686157227,4.3209686279296875,3.185685308169788
aria,aria301_305,645,1448600688812.jpg,16.527231216430664,20.847740173339844,4.32050895690918,3.185685308169788
aria,aria1253,405,3835019943475.jpg,25.048778533935547,29.368488311767578,4.319709777832031,1.7197942733764648
aria,aria1253,890,3859269944262.jpg,21.744497299194336,26.040613174438477,4.296115875244141,1.7197942733764648
rpng,table_06,2230,1662924081342742205.png,25.43649673461914,29.728408813476562,4.291912078857422,1.7908915442389421
aria,aria1253,255,3827519943637.jpg,25.446319580078125,29.73118019104004,4.284860610961914,1.7197942733764648
aria,aria301_305,1525,1492600685650.jpg,21.825050354003906,26.10532569885254,4.280275344848633,3.185685308169788
rpng,table_06,1430,1662924054685431480.png,25.8527774810791,30.12857437133789,4.275796890258789,1.7908915442389421
rpng,table_06,2320,1662924084344050407.png,24.419748306274414,28.69321632385254,4.273468017578125,1.7908915442389421
aria,aria301_305,1550,1493850689775.jpg,22.413066864013672,26.683807373046875,4.270740509033203,3.185685308169788
aria,aria1253,280,3828769947887.jpg,22.02315902709961,26.287343978881836,4.264184951782227,1.7197942733764648
aria,aria301_305,1860,1509350690437.jpg,19.088333129882812,23.352191925048828,4.263858795166016,3.185685308169788
rpng,table_06,2225,1662924081176015377.png,24.88082504272461,29.14217758178711,4.2613525390625,1.7908915442389421
aria,aria1253,820,3855769945475.jpg,22.03185272216797,26.2919921875,4.260139465332031,1.7197942733764648
rpng,table_08,535,1662925810152515411.png,21.826740264892578,26.086576461791992,4.259836196899414,1.692766843330734
aria,aria1253,415,3835519941762.jpg,25.37764549255371,29.637287139892578,4.259641647338867,1.7197942733764648
aria,aria301_305,1540,1493350722900.jpg,22.21144676208496,26.44727897644043,4.235832214355469,3.185685308169788
aria,aria301_305,775,1455100689275.jpg,19.10487937927246,23.339710235595703,4.234830856323242,3.185685308169788
rpng,table_06,1665,1662924062512118816.png,23.953369140625,28.186370849609375,4.233001708984375,1.7908915442389421
rpng,table_06,2310,1662924084010460138.png,24.11088752746582,28.337783813476562,4.226896286010742,1.7908915442389421
rpng,table_06,2185,1662924079836341619.png,23.18787384033203,27.413557052612305,4.225683212280273,1.7908915442389421
rpng,table_06,1360,1662924052343580723.png,23.796058654785156,28.019847869873047,4.223789215087891,1.7908915442389421
aria,aria301_305,1915,1512100694525.jpg,22.326251983642578,26.549165725708008,4.22291374206543,3.185685308169788
aria,aria301_305,1680,1500350694725.jpg,20.129472732543945,24.350793838500977,4.221321105957031,3.185685308169788
rpng,table_06,2325,1662924084510850191.png,24.366687774658203,28.57870101928711,4.212013244628906,1.7908915442389421
rpng,table_06,1415,1662924054187463284.png,24.796743392944336,29.007862091064453,4.211118698120117,1.7908915442389421
rpng,table_06,1660,1662924062346387625.png,24.51007652282715,28.70918083190918,4.199104309082031,1.7908915442389421
aria,aria301_305,1840,1508350688775.jpg,20.433683395385742,24.630016326904297,4.196332931518555,3.185685308169788
aria,aria301_305,1835,1508100689150.jpg,20.954376220703125,25.137414932250977,4.183038711547852,3.185685308169788
aria,aria301_305,2040,1518350694975.jpg,22.94172477722168,27.110307693481445,4.168582916259766,3.185685308169788
rpng,table_06,900,1662924037022879124.png,25.041406631469727,29.203445434570312,4.162038803100586,1.7908915442389421
aria,aria301_305,635,1448100688400.jpg,17.45659828186035,21.61790657043457,4.161308288574219,3.185685308169788
rpng,table_06,905,1662924037188862085.png,24.854944229125977,29.010284423828125,4.155340194702148,1.7908915442389421
aria,aria1253,825,3856019943512.jpg,21.4127254486084,25.56779670715332,4.155071258544922,1.7197942733764648
rpng,table_06,1330,1662924051330648184.png,22.403766632080078,26.55794906616211,4.154182434082031,1.7908915442389421
aria,aria1253,410,3835269942137.jpg,25.401939392089844,29.54684829711914,4.144908905029297,1.7197942733764648
rpng,table_06,1370,1662924052680409431.png,24.442665100097656,28.585391998291016,4.142726898193359,1.7908915442389421
rpng,table_03,4070,1662918598121584892.png,20.792692184448242,24.92630958557129,4.133617401123047,1.7509620873292064
aria,aria301_305,1910,1511850694562.jpg,22.608417510986328,26.730518341064453,4.122100830078125,3.185685308169788
rpng,table_06,1615,1662924060854273796.png,26.256820678710938,30.378732681274414,4.121912002563477,1.7908915442389421
rpng,table_06,1570,1662924059361969948.png,23.805034637451172,27.923791885375977,4.118757247924805,1.7908915442389421
rpng,table_06,1410,1662924054021523237.png,24.35457420349121,28.465309143066406,4.110734939575195,1.7908915442389421
aria,aria301_305,1740,1503350683650.jpg,21.238933563232422,25.34756851196289,4.108634948730469,3.185685308169788
rpng,table_03,4060,1662918597788995743.png,19.99370765686035,24.081422805786133,4.087715148925781,1.7509620873292064
rpng,table_06,1335,1662924051499366999.png,22.829612731933594,26.910945892333984,4.081333160400391,1.7908915442389421
rpng,table_08,530,1662925809986015797.png,21.597122192382812,25.673418045043945,4.076295852661133,1.692766843330734
aria,aria301_305,1665,1499600695975.jpg,20.317583084106445,24.38935089111328,4.071767807006836,3.185685308169788
rpng,table_06,1400,1662924053689555168.png,24.38779640197754,28.454814910888672,4.067018508911133,1.7908915442389421
aria,aria301_305,745,1453600689400.jpg,16.145212173461914,20.209291458129883,4.064079284667969,3.185685308169788
aria,aria301_305,750,1453850689025.jpg,16.271329879760742,20.334203720092773,4.062873840332031,3.185685308169788
aria,aria301_305,1905,1511600689937.jpg,22.457115173339844,26.51628303527832,4.059167861938477,3.185685308169788
rpng,table_08,7560,1662926044420528650.png,19.874120712280273,23.926593780517578,4.052473068237305,1.692766843330734
rpng,table_06,1725,1662924064511536360.png,22.90433692932129,26.95490837097168,4.050571441650391,1.7908915442389421
aria,aria301_305,1500,1491350690525.jpg,22.677724838256836,26.727798461914062,4.050073623657227,3.185685308169788
rpng,table_06,2305,1662924083843669653.png,23.932849884033203,27.980186462402344,4.047336578369141,1.7908915442389421
rpng,table_08,7535,1662926043582104206.png,20.247774124145508,24.280757904052734,4.032983779907227,1.692766843330734
rpng,table_06,2335,1662924084844428062.png,24.02479362487793,28.056791305541992,4.0319976806640625,1.7908915442389421
rpng,table_06,2200,1662924080339490652.png,23.57204246520996,27.59079933166504,4.018756866455078,1.7908915442389421
aria,aria301_305,1870,1509850695850.jpg,19.31725311279297,23.335554122924805,4.018301010131836,3.185685308169788
aria,aria301_305,860,1459350695900.jpg,21.829435348510742,25.84684181213379,4.017406463623047,3.185685308169788
aria,aria301_305,1635,1498100686025.jpg,22.83754539489746,26.852832794189453,4.015287399291992,3.185685308169788
rpng,table_08,7555,1662926044252728701.png,19.875591278076172,23.890132904052734,4.0145416259765625,1.692766843330734
aria,aria301_305,1640,1498350689350.jpg,22.493160247802734,26.496719360351562,4.003559112548828,3.185685308169788
rpng,table_06,1395,1662924053523527384.png,24.351062774658203,28.354537963867188,4.003475189208984,1.7908915442389421
rpng,table_06,2205,1662924080507328272.png,23.946388244628906,27.948017120361328,4.001628875732422,1.7908915442389421
rpng,table_06,2240,1662924081676192284.png,25.100605010986328,29.094532012939453,3.993927001953125,1.7908915442389421
aria,aria301_305,760,1454350688312.jpg,16.7041015625,20.693971633911133,3.989870071411133,3.185685308169788
rpng,table_08,7820,1662926053097558737.png,21.006492614746094,24.995624542236328,3.9891319274902344,1.692766843330734
rpng,table_02,865,1662917391680708885.png,19.349611282348633,23.33409309387207,3.9844818115234375,2.1988808030951503
rpng,table_03,4065,1662918597955271244.png,20.04784393310547,24.028915405273438,3.9810714721679688,1.7509620873292064
rpng,table_06,1325,1662924051163537025.png,22.201763153076172,26.173593521118164,3.971830368041992,1.7908915442389421
aria,aria301_305,755,1454100688687.jpg,16.64764404296875,20.619304656982422,3.971660614013672,3.185685308169788
aria,aria301_305,1865,1509600685687.jpg,18.75994873046875,22.727909088134766,3.9679603576660156,3.185685308169788
aria,aria301_305,740,1453350688812.jpg,16.024307250976562,19.984891891479492,3.9605846405029297,3.185685308169788
rpng,table_08,2975,1662925891521653175.png,23.436161041259766,27.39605140686035,3.959890365600586,1.692766843330734
rpng,table_08,7550,1662926044084987402.png,20.02315902709961,23.967924118041992,3.944765090942383,1.692766843330734
aria,aria301_305,695,1451100686437.jpg,16.94231414794922,20.876054763793945,3.9337406158447266,3.185685308169788
rpng,table_06,1715,1662924064175821543.png,22.95781898498535,26.887821197509766,3.930002212524414,1.7908915442389421
rpng,table_03,4055,1662918597622751474.png,19.93084716796875,23.858192443847656,3.9273452758789062,1.7509620873292064
aria,aria301_305,1830,1507850689475.jpg,21.20572853088379,25.127222061157227,3.9214935302734375,3.185685308169788
aria,aria301_305,630,1447850693100.jpg,17.97786521911621,21.88718605041504,3.909320831298828,3.185685308169788
rpng,table_06,2260,1662924082343098164.png,24.992420196533203,28.900588989257812,3.9081687927246094,1.7908915442389421
rpng,table_06,945,1662924038516288280.png,23.993301391601562,27.90027618408203,3.9069747924804688,1.7908915442389421
rpng,table_06,2245,1662924081842917919.png,25.04412841796875,28.947162628173828,3.903034210205078,1.7908915442389421
aria,aria1253,900,3859769947475.jpg,21.988189697265625,25.890615463256836,3.902425765991211,1.7197942733764648
rpng,table_02,870,1662917391847218990.png,19.417301177978516,23.308765411376953,3.8914642333984375,2.1988808030951503
rpng,table_08,7540,1662926043749675035.png,20.147605895996094,24.037975311279297,3.890369415283203,1.692766843330734
rpng,table_02,875,1662917392013721228.png,19.492977142333984,23.381515502929688,3.888538360595703,2.1988808030951503
rpng,table_08,2970,1662925891355069160.png,22.954856872558594,26.84314727783203,3.8882904052734375,1.692766843330734
rpng,table_08,540,1662925810319005728.png,20.987958908081055,24.871129989624023,3.8831710815429688,1.692766843330734
aria,aria301_305,680,1450350691850.jpg,16.630815505981445,20.502622604370117,3.871807098388672,3.185685308169788
aria,aria301_305,1890,1510850684437.jpg,21.24541473388672,25.113510131835938,3.8680953979492188,3.185685308169788
rpng,table_03,4050,1662918597456488132.png,20.35066795349121,24.21695327758789,3.8662853240966797,1.7509620873292064
aria,aria301_305,1955,1514100691525.jpg,21.257556915283203,25.118976593017578,3.861419677734375,3.185685308169788
aria,aria301_305,1950,1513850691900.jpg,21.531414031982422,25.388145446777344,3.856731414794922,3.185685308169788
rpng,table_06,1705,1662924063840193510.png,23.59757423400879,27.451576232910156,3.854001998901367,1.7908915442389421
rpng,table_06,1390,1662924053356364965.png,24.63752555847168,28.490684509277344,3.853158950805664,1.7908915442389421
aria,aria301_305,735,1453100690475.jpg,16.11046028137207,19.961061477661133,3.8506011962890625,3.185685308169788
aria,aria1253,490,3839269950425.jpg,25.649066925048828,29.499235153198242,3.850168228149414,1.7197942733764648
aria,aria301_305,700,1451350686062.jpg,16.943538665771484,20.79007339477539,3.8465347290039062,3.185685308169788
aria,aria301_305,925,1462600690600.jpg,19.383028030395508,23.216917037963867,3.8338890075683594,3.185685308169788
rpng,table_06,2290,1662924083343459129.png,24.31270408630371,28.13499641418457,3.8222923278808594,1.7908915442389421
aria,aria301_305,1505,1491600687100.jpg,22.18435287475586,26.00440216064453,3.820049285888672,3.185685308169788
aria,aria301_305,1920,1512350690725.jpg,22.357580184936523,26.176855087280273,3.81927490234375,3.185685308169788
rpng,table_06,2300,1662924083676913500.png,25.1821231842041,28.999879837036133,3.8177566528320312,1.7908915442389421
rpng,table_06,1375,1662924052849277973.png,24.7364444732666,28.553577423095703,3.8171329498291016,1.7908915442389421
aria,aria301_305,675,1450100689150.jpg,16.901639938354492,20.715381622314453,3.813741683959961,3.185685308169788
aria,aria1253,805,3855019943262.jpg,23.239572525024414,27.051956176757812,3.8123836517333984,1.7197942733764648
rpng,table_06,1720,1662924064343668461.png,23.04155158996582,26.84966278076172,3.8081111907958984,1.7908915442389421
aria,aria301_305,1615,1497100687775.jpg,22.835569381713867,26.642677307128906,3.807107925415039,3.185685308169788
aria,aria301_305,730,1452850692437.jpg,16.064899444580078,19.87198257446289,3.8070831298828125,3.185685308169788
rpng,table_06,1380,1662924053018227577.png,24.25077247619629,28.055320739746094,3.8045482635498047,1.7908915442389421
aria,aria301_305,1375,1485100686350.jpg,20.64345359802246,24.447738647460938,3.8042850494384766,3.185685308169788
rpng,table_06,1405,1662924053855552912.png,24.364748001098633,28.165908813476562,3.8011608123779297,1.7908915442389421
rpng,table_06,2195,1662924080171712875.png,23.43954086303711,27.238950729370117,3.799409866333008,1.7908915442389421
aria,aria301_305,715,1452100699975.jpg,16.087129592895508,19.886396408081055,3.799266815185547,3.185685308169788
aria,aria1253,810,3855269942675.jpg,22.87268829345703,26.669342041015625,3.7966537475585938,1.7197942733764648
rpng,table_08,7815,1662926052931032896.png,21.66221809387207,25.45830535888672,3.7960872650146484,1.692766843330734
rpng,table_02,785,1662917389015082359.png,20.35219955444336,24.147846221923828,3.7956466674804688,2.1988808030951503
rpng,table_08,7545,1662926043917301893.png,19.87628746032715,23.66767692565918,3.7913894653320312,1.692766843330734
rpng,table_02,780,1662917388847482443.png,20.142963409423828,23.931467056274414,3.788503646850586,2.1988808030951503
aria,aria301_305,1520,1492350690150.jpg,21.738018035888672,25.522968292236328,3.7849502563476562,3.185685308169788
rpng,table_03,4075,1662918598287881613.png,20.6175537109375,24.40233612060547,3.7847824096679688,1.7509620873292064
aria,aria1253,840,3856769942225.jpg,22.93138313293457,26.708011627197266,3.7766284942626953,1.7197942733764648
aria,aria301_305,1320,1482350687850.jpg,22.620420455932617,26.397037506103516,3.7766170501708984,3.185685308169788
rpng,table_03,1965,1662918527933262348.png,20.26302719116211,24.03357696533203,3.770549774169922,1.7509620873292064
rpng,table_08,1125,1662925829824131012.png,23.270959854125977,27.03750991821289,3.766550064086914,1.692766843330734
rpng,table_08,7530,1662926043414487123.png,20.257617950439453,24.02379035949707,3.766172409057617,1.692766843330734
aria,aria301_305,650,1448850694100.jpg,17.276996612548828,21.036907196044922,3.7599105834960938,3.185685308169788
aria,aria301_305,685,1450600687350.jpg,16.548978805541992,20.30846405029297,3.7594852447509766,3.185685308169788
rpng,table_03,1960,1662918527766748190.png,19.859615325927734,23.617258071899414,3.7576427459716797,1.7509620873292064
rpng,table_08,2980,1662925891688231468.png,23.2707576751709,27.02236557006836,3.751607894897461,1.692766843330734
aria,aria301_305,725,1452600692775.jpg,16.036699295043945,19.786781311035156,3.750082015991211,3.185685308169788
rpng,table_06,1670,1662924062677840233.png,23.325674057006836,27.074186325073242,3.7485122680664062,1.7908915442389421
aria,aria301_305,720,1452350693150.jpg,16.01907730102539,19.766796112060547,3.7477188110351562,3.185685308169788
rpng,table_08,430,1662925806656474590.png,22.050647735595703,25.796661376953125,3.746013641357422,1.692766843330734
aria,aria301_305,1625,1497600688850.jpg,23.46392059326172,27.208255767822266,3.744335174560547,3.185685308169788
aria,aria301_305,705,1451600689225.jpg,16.700576782226562,20.444355010986328,3.7437782287597656,3.185685308169788
aria,aria301_305,710,1451850693312.jpg,16.33941078186035,20.0809268951416,3.74151611328125,3.185685308169788
rpng,table_08,325,1662925803156599998.png,22.71457290649414,26.455896377563477,3.741323471069336,1.692766843330734
rpng,table_06,1735,1662924064845515251.png,23.690006256103516,27.430557250976562,3.740550994873047,1.7908915442389421
