kappa,beta,algorithm,scenarios,fairness_nrmse_worst_scenario,fairness_rmse_updates_worst_scenario,jain_min_scenario,jain_regret_worst_scenario,cohort_ratio_min_scenario,cohort_ratio_max_scenario,entropy_ratio_min_scenario,shuffle_kl_worst_scenario,gradient_ratio_mean_worst_scenario,gradient_ratio_field_worst_scenario,temporal_w1_ratio_worst_scenario,admission_tracking_nrmse_worst_scenario,admission_pool_rate_cv_worst_scenario,budget_violation_worst_scenario,constraint_violation_factor,meets_all_quality_constraints
1536,0.0075,ercb_beta_0p0075,3,0.02359194517057759,9.875697978381316,0.9301647136441821,0.0011014349491619334,0.9810443279346384,1.021715305212183,0.9709938950295638,0.028147855747947054,1.283577827677417,1.4890339048731027,1.1799774099872784,0.0,0.5773502691896258,0.0,0.9783789628987063,True
1536,0.01,ercb_beta_0p01,3,0.018953868617072336,7.75706699963599,0.9306316037938295,0.0008783351080734745,0.9850953182332332,1.0181138480529683,0.9576060059148419,0.04155894867399499,1.3170185168543902,1.5199999700867914,1.2138658798204442,0.0,0.5773502691896258,0.0,0.9920572700381347,True
1536,0.0125,ercb_beta_0p0125,3,0.01619799100546161,6.7281091996951075,0.9308736772906859,0.0006361721389803674,0.98342467985082,1.018152001410686,0.9450451927282326,0.05387170346423877,1.323933642900254,1.5228741636793055,1.2029145140837054,0.0,0.5773502691896258,0.0,1.0052429315654878,False
1536,0.015,ercb_beta_0p015,3,0.01613977287985672,5.7198116471786,0.9309946519732519,0.00041489290705289393,0.9807618831256001,1.02365619696221,0.9329340911237097,0.0655899801676638,1.340124525359856,1.590461002813125,1.2223349981938831,0.0,0.5773502691896258,0.0,1.018292727255507,False
1536,0.02,ercb_beta_0p02,3,0.01497914159017717,4.384648595487296,0.9311095253710069,0.00030116105726848416,0.9804990757855822,1.0131789572802063,0.9136853551937422,0.08490336863988712,1.3247499011987849,1.5458083371081004,1.2382873816951816,0.0,0.5773502691896258,0.0,1.0397452411815853,False
1536,inf,ercb_beta_inf,3,0.0,0.0,0.931266148593344,0.0,0.9981378026070763,1.001865671641791,0.670686522177872,0.32931347782212805,1.3936786094666807,1.685801757386684,1.2547166772809226,0.0,0.5773502691896258,0.0,1.416459058868715,False
2048,0.0,ercb_beta_0,3,0.05168481484048904,23.258166678220068,0.9295260702891965,0.01472158465426631,0.9747877573689848,1.0214591078066915,1.0,0.0,1.2121720969963865,1.3613753235249455,1.0421994981579066,0.0,0.710038819117476,0.0,1.472158465426631,False
2048,0.001,ercb_beta_0p001,3,0.041142684070935645,18.51420783192104,0.9351553689288689,0.009092286014594015,0.9827738883632924,1.0151249675269456,0.9991216672438697,0.0007233871283317226,1.2953677868218116,1.5186927565255008,1.0484749450557231,0.0,0.710038819117476,0.0,0.9508351496576243,True
2048,0.002,ercb_beta_0p002,3,0.0340506881269199,15.322809657113954,0.9389732543806877,0.0052744005627752165,0.9786261808733596,1.019253166808662,0.9968059368861433,0.002790130604935985,1.3286377105552374,1.582656260292671,1.029041920448473,0.0,0.710038819117476,0.0,0.9530440829512339,True
2048,0.003,ercb_beta_0p003,3,0.02695472233997861,12.129625052990376,0.941100931141104,0.0031467238023587586,0.9855392370493041,1.0156173125781345,0.9938879468724836,0.005564006290133917,1.1346444549312602,1.2956664793188135,1.0619020044287797,0.0,0.710038819117476,0.0,0.9558421580515308,True
